name,category,author,price,img_paths
Bees and Wasps,Natural-History,James Maclaine,7.36,dataset/Natural-History/0000858.jpg
Sacred Geometry,Natural-History,Dr Stephen Skinner,14.72,dataset/Natural-History/0000859.jpg
The Kew Plant Glossary,Natural-History,Henk J. Beentje,18.66,dataset/Natural-History/0000860.jpg
Nourishment,Natural-History,Fred Provenza,17.43,dataset/Natural-History/0000861.jpg
Foraging,Natural-History,John Lewis-Stempel,7.78,dataset/Natural-History/0000862.jpg
Your Golden Retriever Puppy Month by Month,Natural-History,Terry Albert,12.92,dataset/Natural-History/0000863.jpg
Behavior Adjustment Training 2.0,Natural-History,Grisha Stewart,19.35,dataset/Natural-History/0000864.jpg
Speaking with Nature,Natural-History,Sandra Ingerman,12.59,dataset/Natural-History/0000865.jpg
The Philosopher and the Wolf,Natural-History,Mark Rowlands,9.48,dataset/Natural-History/0000866.jpg
Collected Poems of Ted Hughes,Natural-History,Ted Hughes,34.37,dataset/Natural-History/0000867.jpg
Kook,Natural-History,Peter Heller,14.85,dataset/Natural-History/0000868.jpg
A Cloud A Day,Natural-History,Gavin Pretor-Pinney,20.63,dataset/Natural-History/0000869.jpg
The Art of Horsemanship,Natural-History,Xenophon,10.6,dataset/Natural-History/0000870.jpg
Winterdance: the Fine Madness of Running the Iditarod,Natural-History,Gary Paulsen,13.78,dataset/Natural-History/0000871.jpg
The Complete Chi's Sweet Home Vol. 4,Natural-History,Kanata Konami,20.87,dataset/Natural-History/0000872.jpg
Endurance,Natural-History,Scott Kelly,11.13,dataset/Natural-History/0000873.jpg
Journeys to the Other Side of the World,Natural-History,Sir David Attenborough,19.72,dataset/Natural-History/0000874.jpg
365 Nature,Natural-History,Anna Carlile,27.7,dataset/Natural-History/0000875.jpg
A Lion Called Christian,Natural-History,John Rendall,12.84,dataset/Natural-History/0000876.jpg
The Ultimate Horse Behavior and Training Book,Natural-History,Bobbie Lieberman,29.35,dataset/Natural-History/0000877.jpg
C'est La Folie,Natural-History,Michael Wright,10.5,dataset/Natural-History/0000878.jpg
Nature-Speak,Natural-History,Ted Andrews,18.79,dataset/Natural-History/0000879.jpg
"Fired Up, Frantic, and Freaked Out",Natural-History,Laura Vanarendonk Baugh,11.45,dataset/Natural-History/0000880.jpg
The Burgess Bird Book for Children,Natural-History,Thornton Waldo Burgess,11.71,dataset/Natural-History/0000881.jpg
Crystal Healing for Animals,Natural-History,Martin J. Scott,13.4,dataset/Natural-History/0000882.jpg
"Our Dogs, Ourselves",Natural-History,Alexandra Horowitz,12.12,dataset/Natural-History/0000883.jpg
Saving the Snowy Brumbies,Natural-History,Kelly Wilson,19.63,dataset/Natural-History/0000884.jpg
Ireland's Garden Birds,Natural-History,Oran O'Sullivan,14.26,dataset/Natural-History/0000885.jpg
Basilius Besler's Florilegium. The Book of Plants,Natural-History,Klaus Walter Littger,20.39,dataset/Natural-History/0000886.jpg
Dr. Pitcairn's Complete Guide To Natural Health For Dogs & Cats (4th Edition),Natural-History,Richard Pitcairn,19.34,dataset/Natural-History/0000887.jpg
Ajax the Kea Dog,Natural-History,Corey Mosen,16.4,dataset/Natural-History/0000888.jpg
The Oldest Living Things in the World,Natural-History,Rachel Sussman,62.5,dataset/Natural-History/0000889.jpg
Alpaca Keeping,Natural-History,Harry Fields,12.39,dataset/Natural-History/0000890.jpg
What the Robin Knows,Natural-History,Jon Young,13.3,dataset/Natural-History/0000891.jpg
Looking After Guinea Pigs,Natural-History,Laura Howell,7.58,dataset/Natural-History/0000892.jpg
Kindred,Natural-History,Kate Legge,33.85,dataset/Natural-History/0000893.jpg
One Hundred Ways for a Cat to Train Its Human,Natural-History,Celia Haddon,4.78,dataset/Natural-History/0000894.jpg
Wildlife Photographer of the Year: Portfolio 26,Natural-History,Rosamund Kidman Cox,25.65,dataset/Natural-History/0000895.jpg
How to Live Like Your Cat,Natural-History,Stephane Garnier,7.02,dataset/Natural-History/0000896.jpg
The River Cottage Year,Natural-History,Hugh Fearnley-Whittingstall,19.39,dataset/Natural-History/0000897.jpg
The Simple Little Vegan Dog Book,Natural-History,Michelle Rivera,9.28,dataset/Natural-History/0000898.jpg
The Story of Earth,Natural-History,Robert M Hazen,15.16,dataset/Natural-History/0000899.jpg
Succulents,Natural-History,Cassidy Tuttle,17.4,dataset/Natural-History/0000900.jpg
Backyard Poultry Naturally,Natural-History,Alanna Moore,16.26,dataset/Natural-History/0000901.jpg
Forest Bathing,Natural-History,Dr Qing Li,15.27,dataset/Natural-History/0000902.jpg
How To Be Your Dog's Best Friend,Natural-History,Monks of New Skete,22.48,dataset/Natural-History/0000903.jpg
Coral Reef Fishes,Natural-History,Ewald Lieske,20.68,dataset/Natural-History/0000904.jpg
A More Perfect Heaven,Natural-History,Dava Sobel,9.99,dataset/Natural-History/0000905.jpg
Flora Forager,Natural-History,Bridget Collins,12.31,dataset/Natural-History/0000906.jpg
Picturing Apollo 11,Natural-History,J.L. Pickering,32.0,dataset/Natural-History/0000907.jpg
Find Momo Coast To Coast,Natural-History,Andrew Knapp,13.35,dataset/Natural-History/0000908.jpg
"101 Dog Tricks, Kids Edition",Natural-History,Kyra Sundance,13.59,dataset/Natural-History/0000909.jpg
Animals in Translation,Natural-History,Catherine Johnson,12.88,dataset/Natural-History/0000910.jpg
The Return of the Bunny Suicides,Natural-History,Andy Riley,9.98,dataset/Natural-History/0000911.jpg
Garden Party!,Natural-History,Robin J. Baker,5.04,dataset/Natural-History/0000912.jpg
Buddhism for Pet Lovers,Natural-History,David Michie,18.39,dataset/Natural-History/0000913.jpg
100 Facts - Mammals,Natural-History,Miles Kelly,8.82,dataset/Natural-History/0000914.jpg
The Soul of an Octopus,Natural-History,Sy Montgomery,12.85,dataset/Natural-History/0000915.jpg
Trick Training for Horses,Natural-History,Bea Borelle,20.75,dataset/Natural-History/0000916.jpg
Gemstones,Natural-History,Cally Hall,10.85,dataset/Natural-History/0000917.jpg
Homer's Odyssey,Natural-History,Gwen Cooper,9.91,dataset/Natural-History/0000918.jpg
Apollo,Natural-History,Zack Scott,19.93,dataset/Natural-History/0000919.jpg
Eclectus Parrots,Natural-History,Katy McElroy,10.04,dataset/Natural-History/0000920.jpg
The Reef: A Passionate History: The Great Barrier Reef from Captain Cook to Climate Change,Natural-History,Iain McCalman,12.26,dataset/Natural-History/0000921.jpg
Care for Your Guinea Pigs,Natural-History,RSPCA,6.85,dataset/Natural-History/0000922.jpg
The Penguin Dictionary of Geology,Natural-History,Philip Kearey,10.52,dataset/Natural-History/0000923.jpg
Equine Fitness,Natural-History,Jec Aristotle Ballou,15.75,dataset/Natural-History/0000924.jpg
Which Native Tree?: New Ecology Edition,Natural-History,Andrew Crowe,14.46,dataset/Natural-History/0000925.jpg
The Feather Thief,Natural-History,Kirk Wallace Johnson,18.55,dataset/Natural-History/0000926.jpg
The Natural Navigator,Natural-History,Tristan Gooley,13.82,dataset/Natural-History/0000927.jpg
The Big Twitch,Natural-History,Sean Dooley,19.07,dataset/Natural-History/0000928.jpg
Tell Your Dog You're Pregnant,Natural-History,Lewis Kirkham,36.63,dataset/Natural-History/0000929.jpg
Elephant Coloring Book for Adults,Natural-History,Adult Coloring World,11.9,dataset/Natural-History/0000930.jpg
Birds Art Life Death,Natural-History,Kyo Maclear,13.96,dataset/Natural-History/0000931.jpg
Beyond Horse Massage,Natural-History,Jim Masterson,25.36,dataset/Natural-History/0000932.jpg
Frozen Planet,Natural-History,Alastair Fothergill,42.22,dataset/Natural-History/0000933.jpg
Creative Haven Winter Wonderland Coloring Book,Natural-History,Teresa Goodridge,5.33,dataset/Natural-History/0000934.jpg
"The Backyard Beekeeper, 4th Edition",Natural-History,Kim Flottum,18.6,dataset/Natural-History/0000935.jpg
Me Cheeta,Natural-History,Cheeta,4.05,dataset/Natural-History/0000936.jpg
Dinosaur Art,Natural-History,Steve White,25.74,dataset/Natural-History/0000937.jpg
Peat Smoke and Spirit,Natural-History,Andrew Jefford,12.84,dataset/Natural-History/0000938.jpg
River Monsters,Natural-History,Jeremy Wade,10.33,dataset/Natural-History/0000939.jpg
Cry of the Kalahari,Natural-History,Mark Owens,19.23,dataset/Natural-History/0000940.jpg
Bird Art,Natural-History,Alan Woollett,20.66,dataset/Natural-History/0000941.jpg
Plants: From Roots to Riches,Natural-History,Kathy Willis,18.39,dataset/Natural-History/0000942.jpg
Movement Matters,Natural-History,Katy Bowman,16.52,dataset/Natural-History/0000943.jpg
Birds of Southern South America and Antarctica,Natural-History,Martin R. De LA Pena,26.32,dataset/Natural-History/0000944.jpg
Intelligence in Nature,Natural-History,Jeremy Narby,14.3,dataset/Natural-History/0000945.jpg
BSAVA Manual of Canine and Feline Anaesthesia and Analgesia,Natural-History,Tanya Duke-Novakovski,91.85,dataset/Natural-History/0000946.jpg
Song of Increase,Natural-History,Jacqueline Freeman,14.66,dataset/Natural-History/0000947.jpg
The Dog's Mind,Natural-History,Bruce Fogle,19.03,dataset/Natural-History/0000948.jpg
Mozart's Starling,Natural-History,Lyanda Lynn Haupt,4.97,dataset/Natural-History/0000949.jpg
This Phenomenal Life,Natural-History,Misha Blaise,15.63,dataset/Natural-History/0000950.jpg
Adventures Of The Yorkshire Shepherdess,Natural-History,Amanda Owen,16.4,dataset/Natural-History/0000951.jpg
Elephant Dawn,Natural-History,Sharon Pincott,15.76,dataset/Natural-History/0000952.jpg
The Cat Whisperer,Natural-History,Claire Bessant,7.52,dataset/Natural-History/0000953.jpg
Soviet Space Dogs,Natural-History,Olesya Turkina,15.86,dataset/Natural-History/0000954.jpg
The Hidden Half of Nature,Natural-History,David R. Montgomery,14.91,dataset/Natural-History/0000955.jpg
The Natural Explorer: Understanding Your Landscape,Natural-History,Tristan Gooley,7.51,dataset/Natural-History/0000956.jpg
Needle Felted Kittens: How to Create Cut and Lifelike Cats from Wool,Natural-History,Hinali,14.17,dataset/Natural-History/0000957.jpg
Dog Grooming For Dummies,Natural-History,Margaret H. Bonham,14.87,dataset/Natural-History/0000958.jpg
Oaxaca Journal,Natural-History,Oliver Sacks,8.37,dataset/Natural-History/0000959.jpg
"Real Food for Dogs and Cats: A Practical Guide ti Feeding Your Pet aBalanced, Natural Diet",Natural-History,Clare Middle,16.64,dataset/Natural-History/0000960.jpg
The Ultimate Pet Health Guide,Natural-History,Gary Richter,20.15,dataset/Natural-History/0000961.jpg
The Voyage of the Beagle,Natural-History,Charles Darwin,10.91,dataset/Natural-History/0000962.jpg
Lessons from a Sheep Dog,Natural-History,Phillip Keller,6.42,dataset/Natural-History/0000963.jpg
The Wisdom of Wolves,Natural-History,Elli H. Radinger,15.19,dataset/Natural-History/0000964.jpg
Expanding Universe. Photographs from the Hubble Space Telescope,Natural-History,Owen Edwards,61.48,dataset/Natural-History/0000965.jpg
Really Important Stuff My Dog Has Taught Me,Natural-History,Workman Publishing,10.39,dataset/Natural-History/0000966.jpg
Birds of Africa South of the Sahara,Natural-History,Ian Sinclair,27.86,dataset/Natural-History/0000967.jpg
51 Puppy Tricks,Natural-History,Kyra Sundance,13.39,dataset/Natural-History/0000968.jpg
"Gulls of Europe, Asia and North America",Natural-History,Klaus Malling Olsen,49.7,dataset/Natural-History/0000969.jpg
Flatwork Exercises,Natural-History,Jane Wallace,5.91,dataset/Natural-History/0000970.jpg
Birds of East Asia,Natural-History,Mark Brazil,37.39,dataset/Natural-History/0000971.jpg
Which New Zealand Bird?,Natural-History,Andrew Crowe,15.21,dataset/Natural-History/0000972.jpg
The Life-Size Guide to Native Trees: and other common plants of New Zealand's native forest,Natural-History,Andrew Crowe,12.72,dataset/Natural-History/0000973.jpg
"Whales, Dolphins and Porpoises",Natural-History,Mark Carwardine,20.97,dataset/Natural-History/0000974.jpg
"Ferrets, Rabbits, and Rodents",Natural-History,Katherine Quesenberry,65.79,dataset/Natural-History/0000975.jpg
The Perfect Aquarium,Natural-History,Jeremy Gay,14.82,dataset/Natural-History/0000976.jpg
"Wildlife of Kenya, Tanzania and Uganda",Natural-History,David Hosking,19.89,dataset/Natural-History/0000977.jpg
"New York Dog, The",Natural-History,Rachael Hale McKenna,31.85,dataset/Natural-History/0000978.jpg
Good Life,Natural-History,Helen Nearing,16.97,dataset/Natural-History/0000979.jpg
Artists and Their Cats,Natural-History,Alison Nastasi,13.09,dataset/Natural-History/0000980.jpg
Designing with Succulents: 2nd Edition,Natural-History,Debra Lee Baldwin,24.75,dataset/Natural-History/0000981.jpg
Training and Racing the Greyhound,Natural-History,Darren Morris,22.12,dataset/Natural-History/0000982.jpg
Guide to Taxidermy,Natural-History,Charles K. Reed,14.21,dataset/Natural-History/0000983.jpg
Heida,Natural-History,Steinunn Sigurdardottir,19.59,dataset/Natural-History/0000984.jpg
How to Give Up Plastic,Natural-History,Will McCallum,19.33,dataset/Natural-History/0000985.jpg
The Met Office Pocket Cloud Book,Natural-History,Richard Hamblyn,8.35,dataset/Natural-History/0000986.jpg
The Hidden Geometry Of Life,Natural-History,Karen L. French,21.14,dataset/Natural-History/0000987.jpg
Animal Architecture,Natural-History,Ingo Arndt,23.69,dataset/Natural-History/0000988.jpg
Easy Peasy Puppy Squeezy,Natural-History,Steve Mann,10.92,dataset/Natural-History/0000989.jpg
The Barefoot Investor,Personal-Development,Scott Pape,14.06,dataset/Personal-Development/0000001.jpg
The Power of Now,Personal-Development,Eckhart Tolle,8.2,dataset/Personal-Development/0000002.jpg
The Subtle Art of Not Giving a F*ck,Personal-Development,Mark Manson,15.8,dataset/Personal-Development/0000003.jpg
How to Win Friends and Influence People,Personal-Development,Dale Carnegie,8.3,dataset/Personal-Development/0000004.jpg
"Thinking, Fast and Slow",Personal-Development,Daniel Kahneman,11.5,dataset/Personal-Development/0000005.jpg
Start With Why,Personal-Development,Simon Sinek,8.9,dataset/Personal-Development/0000006.jpg
The Happiness Trap,Personal-Development,Russ Harris,8.34,dataset/Personal-Development/0000007.jpg
The Subtle Art of Not Giving a F*ck,Personal-Development,Mark Manson,14.15,dataset/Personal-Development/0000008.jpg
Lost Connections,Personal-Development,Johann Hari,8.53,dataset/Personal-Development/0000009.jpg
"Gifts Of Imperfection, The:",Personal-Development,Brene Brown,11.8,dataset/Personal-Development/0000010.jpg
Man's Search For Meaning,Personal-Development,Viktor E. Frankl,9.66,dataset/Personal-Development/0000011.jpg
The Life-Changing Magic of Tidying Up,Personal-Development,Marie Kondo,13.55,dataset/Personal-Development/0000012.jpg
The Body Keeps the Score,Personal-Development,Bessel van der Kolk,10.99,dataset/Personal-Development/0000013.jpg
Daring Greatly,Personal-Development,Brene Brown,9.6,dataset/Personal-Development/0000014.jpg
The Intelligent Investor,Personal-Development,Benjamin Graham,15.99,dataset/Personal-Development/0000015.jpg
The Four Agreements,Personal-Development,Don Miguel Ruiz,9.45,dataset/Personal-Development/0000016.jpg
The Man Who Mistook His Wife for a Hat,Personal-Development,Oliver Sacks,5.92,dataset/Personal-Development/0000017.jpg
Dare to Lead,Personal-Development,Brene Brown,13.09,dataset/Personal-Development/0000018.jpg
The Little Book of Mindfulness,Personal-Development,Dr. Patrizia Collard,5.88,dataset/Personal-Development/0000019.jpg
Quiet,Personal-Development,Susan Cain,9.79,dataset/Personal-Development/0000020.jpg
Mindset - Updated Edition,Personal-Development,Carol Dweck,8.6,dataset/Personal-Development/0000021.jpg
The 4-Hour Work Week,Personal-Development,Timothy Ferriss,14.32,dataset/Personal-Development/0000022.jpg
The Little Book of Hygge,Personal-Development,Meik Wiking,11.61,dataset/Personal-Development/0000023.jpg
The Secret,Personal-Development,Rhonda Byrne,15.02,dataset/Personal-Development/0000024.jpg
Rich Dad Poor Dad,Personal-Development,Robert T. Kiyosaki,7.34,dataset/Personal-Development/0000025.jpg
Atomic Habits,Personal-Development,James Clear,15.49,dataset/Personal-Development/0000026.jpg
influence,Personal-Development,Robert B. Cialdini,11.38,dataset/Personal-Development/0000027.jpg
A New Earth,Personal-Development,Eckhart Tolle,9.72,dataset/Personal-Development/0000028.jpg
12 Rules for Life,Personal-Development,Jordan B. Peterson,18.31,dataset/Personal-Development/0000029.jpg
7 Habits Of Highly Effective People,Personal-Development,Stephen R. Covey,9.04,dataset/Personal-Development/0000030.jpg
The Life-Changing Magic of Tidying,Personal-Development,Marie Kondo,12.41,dataset/Personal-Development/0000031.jpg
Dungeons & Dragons Player's Handbook (Dungeons & Dragons Core Rulebooks),Personal-Development,Wizards of the Coast,31.94,dataset/Personal-Development/0000032.jpg
What I Know for Sure,Personal-Development,Oprah Winfrey,11.1,dataset/Personal-Development/0000033.jpg
The Choice,Personal-Development,Edith Eger,9.37,dataset/Personal-Development/0000034.jpg
Principles,Personal-Development,Ray Dalio,18.34,dataset/Personal-Development/0000035.jpg
The Mindfulness Colouring Book,Personal-Development,Emma Farrarons,6.8,dataset/Personal-Development/0000036.jpg
Reinventing Your Life,Personal-Development,Jeffrey E. Young,13.78,dataset/Personal-Development/0000037.jpg
Can't Hurt Me,Personal-Development,David Goggins,19.37,dataset/Personal-Development/0000038.jpg
